id,name,img-player,position,team,img-team,league,img-league,nation,img-nation,strong-foot,skill-moves,weak-foot,birth-date,height,workrates,type-card,over,div,han,kic,ref,spe,pos
10912,Tom King,https://futhead.cursecdn.com/static/img/22/players/225650.png,GK,Salford City,https://futhead.cursecdn.com/static/img/22/clubs/113926.png,EFL League Two,https://futhead.cursecdn.com/static/img/22/leagues/61.png,Wales,https://futhead.cursecdn.com/static/img/22/nations/50.png,Right,1,3,9/3/1995,192cm,Medium/Medium,Bronze,62,64,62,60,64,42,61
10914,Tom Kretzschmar,https://futhead.cursecdn.com/static/img/22/players/244178.png,GK,1860 München,https://futhead.cursecdn.com/static/img/22/clubs/33.png,3. Liga,https://futhead.cursecdn.com/static/img/22/leagues/2076.png,Germany,https://futhead.cursecdn.com/static/img/22/nations/21.png,Right,1,3,19/01/1999,185cm,Medium/Medium,Bronze,61,63,60,58,64,42,61
10920,Tom McGill,https://futhead.cursecdn.com/static/img/22/players/243588.png,GK,Brighton,https://futhead.cursecdn.com/static/img/22/clubs/1808.png,Premier League,https://futhead.cursecdn.com/static/img/22/leagues/13.png,England,https://futhead.cursecdn.com/static/img/22/nations/14.png,Right,1,2,25/03/2000,185cm,Medium/Medium,Bronze,53,56,53,59,55,19,50
10922,Tom Mickel,https://futhead.cursecdn.com/static/img/22/players/189387.png,GK,Hamburger SV,https://futhead.cursecdn.com/static/img/22/clubs/28.png,Bundesliga 2,https://futhead.cursecdn.com/static/img/22/leagues/20.png,Germany,https://futhead.cursecdn.com/static/img/22/nations/21.png,Right,1,2,19/04/1989,185cm,Medium/Medium,Bronze,64,64,62,64,65,46,61
10928,Tom Roufosse,https://futhead.cursecdn.com/static/img/22/players/263533.png,GK,KAS Eupen,https://futhead.cursecdn.com/static/img/22/clubs/2013.png,1A Pro League,https://futhead.cursecdn.com/static/img/22/leagues/4.png,Belgium,https://futhead.cursecdn.com/static/img/22/nations/7.png,Right,1,5,28/03/2001,181cm,Medium/Medium,Bronze,58,58,54,56,62,24,63
10929,Tom Schlitter,https://futhead.cursecdn.com/static/img/22/players/253371.png,GK,1. FC Magdeburg,https://futhead.cursecdn.com/static/img/22/clubs/110588.png,3. Liga,https://futhead.cursecdn.com/static/img/22/leagues/2076.png,Germany,https://futhead.cursecdn.com/static/img/22/nations/21.png,Right,1,4,17/05/2002,178cm,Medium/Medium,Bronze,56,56,58,57,53,27,57
10936,Tomasz Loska,https://futhead.cursecdn.com/static/img/22/players/224761.png,GK,Bruk-Bet,https://futhead.cursecdn.com/static/img/22/clubs/112510.png,PKO Bank Polski Ekstraklasa,https://futhead.cursecdn.com/static/img/22/leagues/66.png,Poland,https://futhead.cursecdn.com/static/img/22/nations/37.png,Right,1,2,26/01/1996,189cm,Medium/Medium,Bronze,63,64,60,59,68,37,61
10939,Tomeu Nadal,https://futhead.cursecdn.com/static/img/22/players/190435.png,GK,R. Oviedo,https://futhead.cursecdn.com/static/img/22/clubs/110827.png,LaLiga SmartBank,https://futhead.cursecdn.com/static/img/22/leagues/54.png,Spain,https://futhead.cursecdn.com/static/img/22/nations/45.png,Right,1,3,8/2/1989,187cm,Medium/Medium,Silver,70,66,68,66,73,39,72
10944,Tommi Vaiho,https://futhead.cursecdn.com/static/img/22/players/189233.png,GK,Djurgårdens IF,https://futhead.cursecdn.com/static/img/22/clubs/710.png,Allsvenskan,https://futhead.cursecdn.com/static/img/22/leagues/56.png,Sweden,https://futhead.cursecdn.com/static/img/22/nations/46.png,Right,1,2,13/09/1988,188cm,Medium/Medium,Silver,67,71,65,63,65,31,67
10953,Tomoki Hayakawa,https://futhead.cursecdn.com/static/img/22/players/260847.png,GK,Kashima Antlers,https://futhead.cursecdn.com/static/img/22/clubs/101147.png,Meiji Yasuda J1 League,https://futhead.cursecdn.com/static/img/22/leagues/349.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Right,1,3,3/3/1999,187cm,Medium/Medium,Bronze,56,60,52,54,62,31,49
10955,Tomoki Tagawa,https://futhead.cursecdn.com/static/img/22/players/256234.png,GK,Yokohama F･M,https://futhead.cursecdn.com/static/img/22/clubs/101151.png,Meiji Yasuda J1 League,https://futhead.cursecdn.com/static/img/22/leagues/349.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Right,1,2,18/09/2002,180cm,Medium/Medium,Bronze,56,59,54,56,56,24,51
10963,Tomás Durso,https://futhead.cursecdn.com/static/img/22/players/240955.png,GK,Gimnasia,https://futhead.cursecdn.com/static/img/22/clubs/101084.png,Liga Profesional de Fútbol,https://futhead.cursecdn.com/static/img/22/leagues/353.png,Argentina,https://futhead.cursecdn.com/static/img/22/nations/52.png,Right,1,3,26/02/1999,185cm,Medium/Medium,Bronze,60,60,59,58,60,26,62
10969,Tomás Romero,https://futhead.cursecdn.com/static/img/22/players/260918.png,GK,LAFC,https://futhead.cursecdn.com/static/img/22/clubs/112996.png,Major League Soccer,https://futhead.cursecdn.com/static/img/22/leagues/39.png,El Salvador,https://futhead.cursecdn.com/static/img/22/nations/76.png,Right,1,2,19/12/2000,185cm,Medium/Medium,Bronze,59,60,56,60,61,28,57
10975,Tomáš Holý,https://futhead.cursecdn.com/static/img/22/players/199321.png,GK,Ipswich,https://futhead.cursecdn.com/static/img/22/clubs/94.png,EFL League One,https://futhead.cursecdn.com/static/img/22/leagues/60.png,Czech Republic,https://futhead.cursecdn.com/static/img/22/nations/12.png,Right,1,3,10/12/1991,206cm,Medium/Medium,Silver,65,68,60,56,69,26,65
10976,Tomáš Holý,https://futhead.cursecdn.com/static/img/22/players/199321.png,GK,Cambridge Utd,https://futhead.cursecdn.com/static/img/22/clubs/1944.png,EFL League One,https://futhead.cursecdn.com/static/img/22/leagues/60.png,Czech Republic,https://futhead.cursecdn.com/static/img/22/nations/12.png,Right,1,3,10/12/1991,206cm,Medium/Medium,Silver,65,68,60,56,69,26,65
10977,Tomáš Holý,https://futhead.cursecdn.com/static/img/22/players/199321.png,GK,Port Vale,https://futhead.cursecdn.com/static/img/22/clubs/1928.png,EFL League Two,https://futhead.cursecdn.com/static/img/22/leagues/61.png,Czech Republic,https://futhead.cursecdn.com/static/img/22/nations/12.png,Right,1,3,10/12/1991,206cm,Medium/Medium,Silver,65,68,60,56,69,26,65
10981,Tomáš Koubek,https://futhead.cursecdn.com/static/img/22/players/200332.png,GK,FC Augsburg,https://futhead.cursecdn.com/static/img/22/clubs/100409.png,Bundesliga,https://futhead.cursecdn.com/static/img/22/leagues/19.png,Czech Republic,https://futhead.cursecdn.com/static/img/22/nations/12.png,Right,1,2,26/08/1992,197cm,Medium/Medium,Silver,71,76,62,67,75,41,69
10987,Tomáš Vaclík,https://futhead.cursecdn.com/static/img/22/players/204120.png,GK,Olympiacos CFP,https://futhead.cursecdn.com/static/img/22/clubs/280.png,Hellas Liga,https://futhead.cursecdn.com/static/img/22/leagues/63.png,Czech Republic,https://futhead.cursecdn.com/static/img/22/nations/12.png,Right,1,3,29/03/1989,188cm,Medium/Medium,Gold,81,83,77,74,84,40,80
10998,Toni Silić,https://futhead.cursecdn.com/static/img/22/players/263057.png,GK,Hajduk Split,https://futhead.cursecdn.com/static/img/22/clubs/263.png,Liga Hrvatska,https://futhead.cursecdn.com/static/img/22/leagues/317.png,Croatia,https://futhead.cursecdn.com/static/img/22/nations/10.png,Right,1,2,7/5/2004,185cm,Medium/Medium,Bronze,55,60,53,50,52,22,48
11010,Toru Hasegawa,https://futhead.cursecdn.com/static/img/22/players/191803.png,GK,Tokushima Vortis,https://futhead.cursecdn.com/static/img/22/clubs/112783.png,Meiji Yasuda J1 League,https://futhead.cursecdn.com/static/img/22/leagues/349.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Right,1,2,11/12/1988,187cm,Medium/Medium,Bronze,61,56,63,60,63,34,60
11020,Trevor Carson,https://futhead.cursecdn.com/static/img/22/players/166764.png,GK,Dundee United,https://futhead.cursecdn.com/static/img/22/clubs/181.png,cinch Premiership,https://futhead.cursecdn.com/static/img/22/leagues/50.png,Northern Ireland,https://futhead.cursecdn.com/static/img/22/nations/35.png,Right,1,2,5/3/1988,182cm,Medium/Medium,Silver,66,66,66,64,65,49,67
11021,Trevor Carson,https://futhead.cursecdn.com/static/img/22/players/166764.png,GK,Morecambe,https://futhead.cursecdn.com/static/img/22/clubs/357.png,EFL League One,https://futhead.cursecdn.com/static/img/22/leagues/60.png,Northern Ireland,https://futhead.cursecdn.com/static/img/22/nations/35.png,Right,1,2,5/3/1988,182cm,Medium/Medium,Silver,66,66,66,64,65,49,67
11032,Trym Sølvberg Ur,https://futhead.cursecdn.com/static/img/22/players/257085.png,GK,Viking FK,https://futhead.cursecdn.com/static/img/22/clubs/300.png,Eliteserien,https://futhead.cursecdn.com/static/img/22/leagues/41.png,Norway,https://futhead.cursecdn.com/static/img/22/nations/36.png,Right,1,2,27/04/2001,188cm,Medium/Medium,Bronze,52,57,52,57,51,37,50
11036,Tsubasa Shibuya,https://futhead.cursecdn.com/static/img/22/players/242585.png,GK,Nagoya Grampus,https://futhead.cursecdn.com/static/img/22/clubs/112092.png,Meiji Yasuda J1 League,https://futhead.cursecdn.com/static/img/22/leagues/349.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Right,1,2,27/01/1995,189cm,Medium/Medium,Bronze,59,59,57,64,59,28,58
11038,Tsuyoshi Kodama,https://futhead.cursecdn.com/static/img/22/players/246725.png,GK,F.C. Tokyo,https://futhead.cursecdn.com/static/img/22/clubs/101150.png,Meiji Yasuda J1 League,https://futhead.cursecdn.com/static/img/22/leagues/349.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Right,1,2,28/12/1987,183cm,Medium/Medium,Bronze,63,64,60,64,61,24,66
11046,Tyla Dickinson,https://futhead.cursecdn.com/static/img/22/players/263889.png,GK,Wycombe,https://futhead.cursecdn.com/static/img/22/clubs/1933.png,EFL League One,https://futhead.cursecdn.com/static/img/22/leagues/60.png,England,https://futhead.cursecdn.com/static/img/22/nations/14.png,Right,1,3,3/4/2001,184cm,Medium/Medium,Bronze,56,57,55,54,57,23,51
11050,Tyler Miller,https://futhead.cursecdn.com/static/img/22/players/231878.png,GK,Minnesota United,https://futhead.cursecdn.com/static/img/22/clubs/111138.png,Major League Soccer,https://futhead.cursecdn.com/static/img/22/leagues/39.png,United States,https://futhead.cursecdn.com/static/img/22/nations/95.png,Right,1,2,12/3/1993,193cm,Medium/Medium,Silver,68,69,65,66,68,33,67
11093,Unai Simón,https://futhead.cursecdn.com/static/img/22/players/230869.png,GK,Athletic Club,https://futhead.cursecdn.com/static/img/22/clubs/448.png,LaLiga Santander,https://futhead.cursecdn.com/static/img/22/leagues/53.png,Spain,https://futhead.cursecdn.com/static/img/22/nations/45.png,Right,1,3,11/6/1997,190cm,Medium/Medium,Gold,82,82,77,76,84,47,85
11103,Utku Yuvakuran,https://futhead.cursecdn.com/static/img/22/players/235652.png,GK,Karagümrük SK,https://futhead.cursecdn.com/static/img/22/clubs/111117.png,Süper Lig,https://futhead.cursecdn.com/static/img/22/leagues/68.png,Turkey,https://futhead.cursecdn.com/static/img/22/nations/48.png,Right,1,3,2/11/1997,192cm,Medium/Medium,Silver,66,67,63,60,68,36,63
11107,Uğurcan Çakır,https://futhead.cursecdn.com/static/img/22/players/226300.png,GK,Trabzonspor,https://futhead.cursecdn.com/static/img/22/clubs/436.png,Süper Lig,https://futhead.cursecdn.com/static/img/22/leagues/68.png,Turkey,https://futhead.cursecdn.com/static/img/22/nations/48.png,Right,1,3,5/4/1996,191cm,Medium/Medium,Gold,79,80,74,71,82,54,80
11127,Valentin Mărgărit,https://futhead.cursecdn.com/static/img/22/players/259702.png,GK,FC Rapid,https://futhead.cursecdn.com/static/img/22/clubs/310.png,Liga I,https://futhead.cursecdn.com/static/img/22/leagues/330.png,Romania,https://futhead.cursecdn.com/static/img/22/nations/39.png,Right,1,2,22/05/2004,190cm,Medium/Medium,Bronze,50,51,50,51,47,35,50
11128,Valentin Neacșu,https://futhead.cursecdn.com/static/img/22/players/248404.png,GK,FC Voluntari,https://futhead.cursecdn.com/static/img/22/clubs/113182.png,Liga I,https://futhead.cursecdn.com/static/img/22/leagues/330.png,Romania,https://futhead.cursecdn.com/static/img/22/nations/39.png,Right,1,2,2/9/2000,184cm,Medium/Medium,Bronze,53,52,51,54,57,29,55
11131,Valentin Sima,https://futhead.cursecdn.com/static/img/22/players/257741.png,GK,CS Mioveni,https://futhead.cursecdn.com/static/img/22/clubs/113380.png,Liga I,https://futhead.cursecdn.com/static/img/22/leagues/330.png,Romania,https://futhead.cursecdn.com/static/img/22/nations/39.png,Right,1,2,20/10/1997,190cm,Medium/Medium,Bronze,54,56,55,54,56,21,50
11135,Valentino Lesieur,https://futhead.cursecdn.com/static/img/22/players/263171.png,GK,RC Lens,https://futhead.cursecdn.com/static/img/22/clubs/64.png,Ligue 1 Uber Eats,https://futhead.cursecdn.com/static/img/22/leagues/16.png,Portugal,https://futhead.cursecdn.com/static/img/22/nations/38.png,Right,1,2,18/03/2003,195cm,Medium/Medium,Bronze,58,56,59,67,61,18,60
11138,Valera,https://futhead.cursecdn.com/static/img/22/players/239651.png,GK,SD Huesca,https://futhead.cursecdn.com/static/img/22/clubs/110839.png,LaLiga SmartBank,https://futhead.cursecdn.com/static/img/22/leagues/54.png,Spain,https://futhead.cursecdn.com/static/img/22/nations/45.png,Right,1,2,17/08/1996,187cm,Medium/Medium,Bronze,63,63,60,58,61,39,66
11152,Vanja Milinković-Savić,https://futhead.cursecdn.com/static/img/22/players/224836.png,GK,Torino,https://futhead.cursecdn.com/static/img/22/clubs/54.png,Serie A TIM,https://futhead.cursecdn.com/static/img/22/leagues/31.png,Serbia,https://futhead.cursecdn.com/static/img/22/nations/51.png,Right,1,3,20/02/1997,202cm,Medium/Medium,Silver,70,69,69,78,70,42,69
11158,Vasilios Barkas,https://futhead.cursecdn.com/static/img/22/players/239272.png,GK,Celtic,https://futhead.cursecdn.com/static/img/22/clubs/78.png,cinch Premiership,https://futhead.cursecdn.com/static/img/22/leagues/50.png,Greece,https://futhead.cursecdn.com/static/img/22/nations/22.png,Left,1,2,30/05/1994,195cm,Medium/Medium,Silver,72,71,72,72,73,35,71
11159,Vasilios Xenopoulos,https://futhead.cursecdn.com/static/img/22/players/237081.png,GK,Panathinaikos,https://futhead.cursecdn.com/static/img/22/clubs/1884.png,Hellas Liga,https://futhead.cursecdn.com/static/img/22/leagues/63.png,Greece,https://futhead.cursecdn.com/static/img/22/nations/22.png,Right,1,3,20/05/1998,185cm,Medium/Medium,Bronze,63,66,58,55,66,28,62
11161,Vaso Vasić,https://futhead.cursecdn.com/static/img/22/players/223968.png,GK,FC Luzern,https://futhead.cursecdn.com/static/img/22/clubs/897.png,Credit Suisse Super League,https://futhead.cursecdn.com/static/img/22/leagues/189.png,Serbia,https://futhead.cursecdn.com/static/img/22/nations/51.png,Right,1,3,26/04/1990,186cm,Medium/Medium,Silver,65,68,59,63,68,43,66
11167,Vedat Karakuş,https://futhead.cursecdn.com/static/img/22/players/236252.png,GK,Adana Demirspor,https://futhead.cursecdn.com/static/img/22/clubs/101016.png,Süper Lig,https://futhead.cursecdn.com/static/img/22/leagues/68.png,Turkey,https://futhead.cursecdn.com/static/img/22/nations/48.png,Right,1,2,28/02/1998,185cm,Medium/Medium,Bronze,58,64,57,52,64,28,51
11170,Vedran Janjetović,https://futhead.cursecdn.com/static/img/22/players/209757.png,GK,WS Wanderers,https://futhead.cursecdn.com/static/img/22/clubs/112427.png,A-League,https://futhead.cursecdn.com/static/img/22/leagues/351.png,Australia,https://futhead.cursecdn.com/static/img/22/nations/195.png,Right,1,2,20/08/1987,187cm,Medium/Medium,Bronze,58,57,55,56,56,41,56
11182,Vic Chambaere,https://futhead.cursecdn.com/static/img/22/players/263619.png,GK,KRC Genk,https://futhead.cursecdn.com/static/img/22/clubs/673.png,1A Pro League,https://futhead.cursecdn.com/static/img/22/leagues/4.png,Belgium,https://futhead.cursecdn.com/static/img/22/nations/7.png,Right,1,3,10/1/2003,190cm,Medium/Medium,Bronze,57,61,57,58,59,28,53
11191,Victor Méndez,https://futhead.cursecdn.com/static/img/22/players/257998.png,GK,CD Tenerife,https://futhead.cursecdn.com/static/img/22/clubs/260.png,LaLiga SmartBank,https://futhead.cursecdn.com/static/img/22/leagues/54.png,Spain,https://futhead.cursecdn.com/static/img/22/nations/45.png,Right,1,3,24/03/2000,188cm,Medium/Medium,Bronze,62,65,62,52,64,28,60
11195,Victor Rîmniceanu,https://futhead.cursecdn.com/static/img/22/players/248024.png,GK,FC Voluntari,https://futhead.cursecdn.com/static/img/22/clubs/113182.png,Liga I,https://futhead.cursecdn.com/static/img/22/leagues/330.png,Romania,https://futhead.cursecdn.com/static/img/22/nations/39.png,Right,1,3,11/4/1990,185cm,Medium/Medium,Bronze,63,61,62,66,62,40,62
11203,Vid Belec,https://futhead.cursecdn.com/static/img/22/players/193336.png,GK,Salernitana,https://futhead.cursecdn.com/static/img/22/clubs/110373.png,Serie A TIM,https://futhead.cursecdn.com/static/img/22/leagues/31.png,Slovenia,https://futhead.cursecdn.com/static/img/22/nations/44.png,Right,1,3,6/6/1990,193cm,Medium/Medium,Silver,73,73,72,65,74,49,71
11207,Vikram Singh,https://futhead.cursecdn.com/static/img/22/players/259731.png,GK,Mumbai City FC,https://futhead.cursecdn.com/static/img/22/clubs/113300.png,Hero Indian Super League,https://futhead.cursecdn.com/static/img/22/leagues/2149.png,India,https://futhead.cursecdn.com/static/img/22/nations/159.png,Right,1,1,6/7/1993,182cm,Medium/Medium,Bronze,49,47,48,52,52,20,49
11211,Viktor Johansson,https://futhead.cursecdn.com/static/img/22/players/241643.png,GK,Rotherham Utd,https://futhead.cursecdn.com/static/img/22/clubs/1797.png,EFL League One,https://futhead.cursecdn.com/static/img/22/leagues/60.png,Sweden,https://futhead.cursecdn.com/static/img/22/nations/46.png,Right,1,3,14/09/1998,186cm,Medium/Medium,Silver,66,67,65,65,68,32,67
11216,Viljar Myhra,https://futhead.cursecdn.com/static/img/22/players/220584.png,GK,Strømsgodset IF,https://futhead.cursecdn.com/static/img/22/clubs/922.png,Eliteserien,https://futhead.cursecdn.com/static/img/22/leagues/41.png,Norway,https://futhead.cursecdn.com/static/img/22/nations/36.png,Right,1,3,21/07/1996,194cm,Medium/Medium,Silver,66,67,65,62,69,45,65
11220,Vincent Demarconnay,https://futhead.cursecdn.com/static/img/22/players/150659.png,GK,Paris FC,https://futhead.cursecdn.com/static/img/22/clubs/111817.png,Ligue 2 BKT,https://futhead.cursecdn.com/static/img/22/leagues/17.png,France,https://futhead.cursecdn.com/static/img/22/nations/18.png,Right,1,3,5/4/1983,180cm,Medium/Medium,Silver,70,70,68,70,67,42,72
11227,Vincent Müller,https://futhead.cursecdn.com/static/img/22/players/251330.png,GK,PSV,https://futhead.cursecdn.com/static/img/22/clubs/247.png,Eredivisie,https://futhead.cursecdn.com/static/img/22/leagues/10.png,Germany,https://futhead.cursecdn.com/static/img/22/nations/21.png,Right,1,2,23/08/2000,190cm,Medium/Medium,Silver,67,67,64,66,70,31,66
11234,Vincenzo Fiorillo,https://futhead.cursecdn.com/static/img/22/players/185172.png,GK,Salernitana,https://futhead.cursecdn.com/static/img/22/clubs/110373.png,Serie A TIM,https://futhead.cursecdn.com/static/img/22/leagues/31.png,Italy,https://futhead.cursecdn.com/static/img/22/nations/27.png,Right,1,2,13/01/1990,190cm,Medium/Medium,Silver,72,73,68,64,76,38,70
11241,Virgil Drăghia,https://futhead.cursecdn.com/static/img/22/players/262463.png,GK,FC Rapid,https://futhead.cursecdn.com/static/img/22/clubs/310.png,Liga I,https://futhead.cursecdn.com/static/img/22/leagues/330.png,Romania,https://futhead.cursecdn.com/static/img/22/nations/39.png,Right,1,3,31/07/1990,192cm,Medium/Medium,Bronze,57,55,60,57,55,37,54
