id,name,img-player,position,team,img-team,league,img-league,nation,img-nation,strong-foot,skill-moves,weak-foot,birth-date,height,workrates,type-card,over,pac,sho,pas,dri,def,phy
10476,Steve Mounié,https://futhead.cursecdn.com/static/img/22/players/224883.png,ST,Stade Brestois 29,https://futhead.cursecdn.com/static/img/22/clubs/378.png,Ligue 1 Uber Eats,https://futhead.cursecdn.com/static/img/22/leagues/16.png,Benin,https://futhead.cursecdn.com/static/img/22/nations/99.png,Right,2,3,29/09/1994,190cm,Medium/High,Silver,74,64,73,62,68,45,80
10477,Steve Rouiller,https://futhead.cursecdn.com/static/img/22/players/224821.png,CB,Servette FC,https://futhead.cursecdn.com/static/img/22/clubs/324.png,Credit Suisse Super League,https://futhead.cursecdn.com/static/img/22/leagues/189.png,Switzerland,https://futhead.cursecdn.com/static/img/22/nations/47.png,Right,2,3,10/7/1990,183cm,Medium/Medium,Silver,68,52,27,47,52,68,77
10478,Steve Seddon,https://futhead.cursecdn.com/static/img/22/players/234258.png,LB,Oxford United,https://futhead.cursecdn.com/static/img/22/clubs/1951.png,EFL League One,https://futhead.cursecdn.com/static/img/22/leagues/60.png,England,https://futhead.cursecdn.com/static/img/22/nations/14.png,Left,3,2,25/12/1997,179cm,High/Medium,Silver,67,77,50,65,66,59,62
10479,Steven Alzate,https://futhead.cursecdn.com/static/img/22/players/236529.png,CM,Brighton,https://futhead.cursecdn.com/static/img/22/clubs/1808.png,Premier League,https://futhead.cursecdn.com/static/img/22/leagues/13.png,Colombia,https://futhead.cursecdn.com/static/img/22/nations/56.png,Right,3,3,8/9/1998,180cm,Medium/Medium,Silver,70,70,59,67,75,62,68
10480,Steven Beitashour,https://futhead.cursecdn.com/static/img/22/players/198288.png,RB,Colorado Rapids,https://futhead.cursecdn.com/static/img/22/clubs/694.png,Major League Soccer,https://futhead.cursecdn.com/static/img/22/leagues/39.png,Iran,https://futhead.cursecdn.com/static/img/22/nations/161.png,Right,3,3,1/2/1987,178cm,High/High,Silver,69,68,51,66,67,65,73
10483,Steven Berghuis,https://futhead.cursecdn.com/static/img/22/players/200260.png,RW,Ajax,https://futhead.cursecdn.com/static/img/22/clubs/245.png,Eredivisie,https://futhead.cursecdn.com/static/img/22/leagues/10.png,Netherlands,https://futhead.cursecdn.com/static/img/22/nations/34.png,Left,4,3,19/12/1991,182cm,Medium/Medium,Gold,81,80,81,82,82,36,66
10484,Steven Bergwijn,https://futhead.cursecdn.com/static/img/22/players/225953.png,LM,Spurs,https://futhead.cursecdn.com/static/img/22/clubs/18.png,Premier League,https://futhead.cursecdn.com/static/img/22/leagues/13.png,Netherlands,https://futhead.cursecdn.com/static/img/22/nations/34.png,Right,4,2,8/10/1997,178cm,High/Medium,Gold,80,85,78,75,82,39,69
10485,Steven Caulker,https://futhead.cursecdn.com/static/img/22/players/193504.png,CB,Gaziantep,https://futhead.cursecdn.com/static/img/22/clubs/110776.png,Süper Lig,https://futhead.cursecdn.com/static/img/22/leagues/68.png,England,https://futhead.cursecdn.com/static/img/22/nations/14.png,Right,2,2,29/12/1991,191cm,Medium/High,Silver,74,67,30,56,54,75,79
10486,Steven Caulker,https://futhead.cursecdn.com/static/img/22/players/193504.png,CB,Fenerbahçe,https://futhead.cursecdn.com/static/img/22/clubs/326.png,Süper Lig,https://futhead.cursecdn.com/static/img/22/leagues/68.png,England,https://futhead.cursecdn.com/static/img/22/nations/14.png,Right,2,2,29/12/1991,191cm,Medium/High,Silver,74,67,30,56,54,75,79
10487,Steven Davis,https://futhead.cursecdn.com/static/img/22/players/151508.png,CM,Rangers,https://futhead.cursecdn.com/static/img/22/clubs/86.png,cinch Premiership,https://futhead.cursecdn.com/static/img/22/leagues/50.png,Northern Ireland,https://futhead.cursecdn.com/static/img/22/nations/35.png,Right,3,3,1/1/1985,173cm,Medium/High,Gold,76,39,63,76,76,74,68
10489,Steven Fletcher,https://futhead.cursecdn.com/static/img/22/players/164769.png,ST,Stoke City,https://futhead.cursecdn.com/static/img/22/clubs/1806.png,EFL Championship,https://futhead.cursecdn.com/static/img/22/leagues/14.png,Scotland,https://futhead.cursecdn.com/static/img/22/nations/42.png,Left,3,2,26/03/1987,186cm,High/Medium,Silver,70,51,71,59,68,33,69
10490,Steven Fortes,https://futhead.cursecdn.com/static/img/22/players/219582.png,CB,KV Oostende,https://futhead.cursecdn.com/static/img/22/clubs/682.png,1A Pro League,https://futhead.cursecdn.com/static/img/22/leagues/4.png,Cape Verde Islands,https://futhead.cursecdn.com/static/img/22/nations/104.png,Right,2,2,17/04/1992,192cm,Low/Medium,Silver,70,34,41,54,49,70,80
10491,Steven Nzonzi,https://futhead.cursecdn.com/static/img/22/players/187936.png,CDM,Roma FC,https://futhead.cursecdn.com/static/img/22/clubs/114912.png,Serie A TIM,https://futhead.cursecdn.com/static/img/22/leagues/31.png,France,https://futhead.cursecdn.com/static/img/22/nations/18.png,Right,2,3,15/12/1988,196cm,Medium/High,Gold,78,40,56,70,67,77,85
10492,Steven Sessegnon,https://futhead.cursecdn.com/static/img/22/players/239800.png,RB,Plymouth Argyle,https://futhead.cursecdn.com/static/img/22/clubs/1929.png,EFL League One,https://futhead.cursecdn.com/static/img/22/leagues/60.png,England,https://futhead.cursecdn.com/static/img/22/nations/14.png,Right,2,4,18/05/2000,174cm,Medium/Medium,Silver,66,72,33,53,62,62,59
10493,Steven Sessegnon,https://futhead.cursecdn.com/static/img/22/players/239800.png,RB,Fulham,https://futhead.cursecdn.com/static/img/22/clubs/144.png,EFL Championship,https://futhead.cursecdn.com/static/img/22/leagues/14.png,England,https://futhead.cursecdn.com/static/img/22/nations/14.png,Right,2,4,18/05/2000,174cm,Medium/Medium,Silver,66,72,33,53,62,62,59
10494,Steven Skrzybski,https://futhead.cursecdn.com/static/img/22/players/200473.png,ST,Holstein Kiel,https://futhead.cursecdn.com/static/img/22/clubs/576.png,Bundesliga 2,https://futhead.cursecdn.com/static/img/22/leagues/20.png,Germany,https://futhead.cursecdn.com/static/img/22/nations/21.png,Right,3,3,18/11/1992,174cm,Medium/Medium,Silver,69,79,70,65,72,33,62
10495,Steven Taylor,https://futhead.cursecdn.com/static/img/22/players/159034.png,CB,Well. Phoenix,https://futhead.cursecdn.com/static/img/22/clubs/111766.png,A-League,https://futhead.cursecdn.com/static/img/22/leagues/351.png,England,https://futhead.cursecdn.com/static/img/22/nations/14.png,Right,2,3,23/01/1986,188cm,Medium/High,Silver,70,52,39,59,54,69,78
10496,Steven Ugarković,https://futhead.cursecdn.com/static/img/22/players/232162.png,CDM,WS Wanderers,https://futhead.cursecdn.com/static/img/22/clubs/112427.png,A-League,https://futhead.cursecdn.com/static/img/22/leagues/351.png,Australia,https://futhead.cursecdn.com/static/img/22/nations/195.png,Right,3,3,19/08/1994,179cm,Medium/Medium,Silver,69,70,46,62,67,65,75
10497,Steven Vitória,https://futhead.cursecdn.com/static/img/22/players/192528.png,CB,Moreirense FC,https://futhead.cursecdn.com/static/img/22/clubs/1900.png,Liga Portugal,https://futhead.cursecdn.com/static/img/22/leagues/308.png,Canada,https://futhead.cursecdn.com/static/img/22/nations/70.png,Right,2,3,11/1/1987,195cm,Medium/High,Silver,65,34,54,52,48,63,76
10498,Steven Zellner,https://futhead.cursecdn.com/static/img/22/players/201522.png,CB,Saarbrücken,https://futhead.cursecdn.com/static/img/22/clubs/523.png,3. Liga,https://futhead.cursecdn.com/static/img/22/leagues/2076.png,Germany,https://futhead.cursecdn.com/static/img/22/nations/21.png,Right,2,4,14/03/1991,186cm,Medium/Medium,Silver,66,84,50,59,60,64,76
10499,Steven Zuber,https://futhead.cursecdn.com/static/img/22/players/190059.png,LM,AEK Athens,https://futhead.cursecdn.com/static/img/22/clubs/278.png,Hellas Liga,https://futhead.cursecdn.com/static/img/22/leagues/63.png,Switzerland,https://futhead.cursecdn.com/static/img/22/nations/47.png,Right,3,4,17/08/1991,182cm,High/Medium,Gold,75,75,73,73,73,71,75
10500,Stevie Mallan,https://futhead.cursecdn.com/static/img/22/players/225847.png,CM,Yeni Malatyaspor,https://futhead.cursecdn.com/static/img/22/clubs/113259.png,Süper Lig,https://futhead.cursecdn.com/static/img/22/leagues/68.png,Scotland,https://futhead.cursecdn.com/static/img/22/nations/42.png,Right,2,3,25/03/1996,180cm,High/Medium,Silver,67,67,66,70,69,59,67
10501,Stian Aasmundsen,https://futhead.cursecdn.com/static/img/22/players/227810.png,CM,Mjøndalen IF,https://futhead.cursecdn.com/static/img/22/clubs/112420.png,Eliteserien,https://futhead.cursecdn.com/static/img/22/leagues/41.png,Norway,https://futhead.cursecdn.com/static/img/22/nations/36.png,Right,3,3,2/11/1989,175cm,Medium/Medium,Silver,65,60,57,66,66,55,71
10502,Stian Rode Gregersen,https://futhead.cursecdn.com/static/img/22/players/216730.png,CB,Bordeaux,https://futhead.cursecdn.com/static/img/22/clubs/59.png,Ligue 1 Uber Eats,https://futhead.cursecdn.com/static/img/22/leagues/16.png,Norway,https://futhead.cursecdn.com/static/img/22/nations/36.png,Right,2,2,17/05/1995,191cm,Medium/High,Silver,70,75,44,46,45,67,82
10503,Stijn Spierings,https://futhead.cursecdn.com/static/img/22/players/227622.png,CM,Toulouse FC,https://futhead.cursecdn.com/static/img/22/clubs/1809.png,Ligue 2 BKT,https://futhead.cursecdn.com/static/img/22/leagues/17.png,Netherlands,https://futhead.cursecdn.com/static/img/22/nations/34.png,Right,3,3,12/3/1996,187cm,Medium/High,Silver,69,56,54,68,72,52,67
10504,Stipe Biuk,https://futhead.cursecdn.com/static/img/22/players/262585.png,LM,Hajduk Split,https://futhead.cursecdn.com/static/img/22/clubs/263.png,Liga Hrvatska,https://futhead.cursecdn.com/static/img/22/leagues/317.png,Croatia,https://futhead.cursecdn.com/static/img/22/nations/10.png,Left,3,5,26/12/2002,182cm,High/Medium,Silver,68,78,59,63,67,35,59
10505,Stipe Radić,https://futhead.cursecdn.com/static/img/22/players/260874.png,CB,K Beerschot VA,https://futhead.cursecdn.com/static/img/22/clubs/675.png,1A Pro League,https://futhead.cursecdn.com/static/img/22/leagues/4.png,Croatia,https://futhead.cursecdn.com/static/img/22/nations/10.png,Right,2,3,10/6/2000,191cm,Medium/High,Silver,66,61,37,49,46,66,70
10506,Stiven Barreiro,https://futhead.cursecdn.com/static/img/22/players/214129.png,CB,León,https://futhead.cursecdn.com/static/img/22/clubs/110781.png,LIGA BBVA MX,https://futhead.cursecdn.com/static/img/22/leagues/341.png,Colombia,https://futhead.cursecdn.com/static/img/22/nations/56.png,Right,2,3,19/06/1994,189cm,Low/High,Silver,73,67,34,43,53,76,77
10507,Stjepan Kukuruzović,https://futhead.cursecdn.com/static/img/22/players/199285.png,CM,Lausanne-Sport,https://futhead.cursecdn.com/static/img/22/clubs/1862.png,Credit Suisse Super League,https://futhead.cursecdn.com/static/img/22/leagues/189.png,Croatia,https://futhead.cursecdn.com/static/img/22/nations/10.png,Left,3,3,7/6/1989,180cm,Medium/Medium,Silver,69,51,66,73,63,56,71
10508,Stjepan Lončar,https://futhead.cursecdn.com/static/img/22/players/263383.png,CDM,Ferencvárosi TC,https://futhead.cursecdn.com/static/img/22/clubs/1874.png,Magyar Liga,https://futhead.cursecdn.com/static/img/22/leagues/2211.png,Bosnia Herzegovina,https://futhead.cursecdn.com/static/img/22/nations/8.png,Left,2,3,10/11/1996,187cm,High/High,Silver,71,61,62,67,71,65,73
10509,Stoichkov,https://futhead.cursecdn.com/static/img/22/players/245157.png,ST,SD Eibar,https://futhead.cursecdn.com/static/img/22/clubs/467.png,LaLiga SmartBank,https://futhead.cursecdn.com/static/img/22/leagues/54.png,Spain,https://futhead.cursecdn.com/static/img/22/nations/45.png,Right,4,3,5/11/1993,178cm,High/Low,Silver,71,72,73,67,72,46,63
10511,Stoppila Sunzu,https://futhead.cursecdn.com/static/img/22/players/190276.png,CB,Cangzhou Lions,https://futhead.cursecdn.com/static/img/22/clubs/112985.png,Chinese Football Association Super League,https://futhead.cursecdn.com/static/img/22/leagues/2012.png,Zambia,https://futhead.cursecdn.com/static/img/22/nations/147.png,Right,3,3,22/06/1989,192cm,Medium/Medium,Silver,73,42,38,48,50,73,83
10512,Strahil Popov,https://futhead.cursecdn.com/static/img/22/players/222225.png,RB,Hatayspor,https://futhead.cursecdn.com/static/img/22/clubs/101028.png,Süper Lig,https://futhead.cursecdn.com/static/img/22/leagues/68.png,Bulgaria,https://futhead.cursecdn.com/static/img/22/nations/9.png,Right,3,3,31/08/1990,186cm,High/Medium,Silver,69,71,49,63,62,66,74
10513,Strahinja Pavlović,https://futhead.cursecdn.com/static/img/22/players/254840.png,CB,AS Monaco,https://futhead.cursecdn.com/static/img/22/clubs/69.png,Ligue 1 Uber Eats,https://futhead.cursecdn.com/static/img/22/leagues/16.png,Serbia,https://futhead.cursecdn.com/static/img/22/nations/51.png,Left,2,3,24/05/2001,194cm,Medium/Medium,Silver,69,64,43,46,62,68,74
10514,Stratos Svarnas,https://futhead.cursecdn.com/static/img/22/players/245540.png,CB,AEK Athens,https://futhead.cursecdn.com/static/img/22/clubs/278.png,Hellas Liga,https://futhead.cursecdn.com/static/img/22/leagues/63.png,Greece,https://futhead.cursecdn.com/static/img/22/nations/22.png,Right,2,3,11/11/1997,183cm,Low/High,Silver,70,73,36,50,50,70,76
10515,Strefezza,https://futhead.cursecdn.com/static/img/22/players/235949.png,RM,Lecce,https://futhead.cursecdn.com/static/img/22/clubs/347.png,Calcio B,https://futhead.cursecdn.com/static/img/22/leagues/2179.png,Brazil,https://futhead.cursecdn.com/static/img/22/nations/54.png,Right,2,3,18/04/1997,168cm,High/Low,Silver,65,82,47,58,71,26,45
10516,Streli Mamba,https://futhead.cursecdn.com/static/img/22/players/243749.png,ST,Rostock,https://futhead.cursecdn.com/static/img/22/clubs/27.png,Bundesliga 2,https://futhead.cursecdn.com/static/img/22/leagues/20.png,Germany,https://futhead.cursecdn.com/static/img/22/nations/21.png,Right,3,4,17/06/1994,177cm,Medium/Medium,Silver,67,92,65,45,66,26,66
10517,Stuart Armstrong,https://futhead.cursecdn.com/static/img/22/players/202282.png,RM,Southampton,https://futhead.cursecdn.com/static/img/22/clubs/17.png,Premier League,https://futhead.cursecdn.com/static/img/22/leagues/13.png,Scotland,https://futhead.cursecdn.com/static/img/22/nations/42.png,Right,3,4,30/03/1992,183cm,High/High,Gold,77,73,77,75,76,65,72
10518,Stuart Dallas,https://futhead.cursecdn.com/static/img/22/players/203570.png,CM,Leeds United,https://futhead.cursecdn.com/static/img/22/clubs/8.png,Premier League,https://futhead.cursecdn.com/static/img/22/leagues/13.png,Northern Ireland,https://futhead.cursecdn.com/static/img/22/nations/35.png,Right,3,4,19/04/1991,183cm,High/High,Gold,75,74,69,70,73,73,75
10519,Stuart Findlay,https://futhead.cursecdn.com/static/img/22/players/227945.png,CB,Philadelphia,https://futhead.cursecdn.com/static/img/22/clubs/112134.png,Major League Soccer,https://futhead.cursecdn.com/static/img/22/leagues/39.png,Scotland,https://futhead.cursecdn.com/static/img/22/nations/42.png,Left,2,3,14/09/1995,191cm,Medium/High,Silver,68,57,41,56,54,69,72
10521,Stéphane Bahoken,https://futhead.cursecdn.com/static/img/22/players/203736.png,ST,Angers SCO,https://futhead.cursecdn.com/static/img/22/clubs/1530.png,Ligue 1 Uber Eats,https://futhead.cursecdn.com/static/img/22/leagues/16.png,Cameroon,https://futhead.cursecdn.com/static/img/22/nations/103.png,Right,3,3,28/05/1992,185cm,Medium/Low,Gold,75,77,74,57,73,24,73
10522,Stéphane Diarra,https://futhead.cursecdn.com/static/img/22/players/233373.png,RM,FC Lorient,https://futhead.cursecdn.com/static/img/22/clubs/217.png,Ligue 1 Uber Eats,https://futhead.cursecdn.com/static/img/22/leagues/16.png,Ivory Coast,https://futhead.cursecdn.com/static/img/22/nations/108.png,Left,4,2,9/12/1998,173cm,Medium/Medium,Silver,68,87,56,62,71,42,51
10523,Suat Serdar,https://futhead.cursecdn.com/static/img/22/players/230065.png,CM,Hertha Berlin,https://futhead.cursecdn.com/static/img/22/clubs/166.png,Bundesliga,https://futhead.cursecdn.com/static/img/22/leagues/19.png,Germany,https://futhead.cursecdn.com/static/img/22/nations/21.png,Right,3,3,11/4/1997,184cm,High/Medium,Gold,76,69,69,71,77,74,79
10527,Suk Hyun Jun,https://futhead.cursecdn.com/static/img/22/players/195912.png,ST,ESTAC Troyes,https://futhead.cursecdn.com/static/img/22/clubs/294.png,Ligue 1 Uber Eats,https://futhead.cursecdn.com/static/img/22/leagues/16.png,Korea Republic,https://futhead.cursecdn.com/static/img/22/nations/167.png,Right,3,4,29/06/1991,190cm,High/Medium,Silver,68,56,70,57,66,39,73
10528,Sulayman Marreh,https://futhead.cursecdn.com/static/img/22/players/218880.png,CDM,KAA Gent,https://futhead.cursecdn.com/static/img/22/clubs/674.png,1A Pro League,https://futhead.cursecdn.com/static/img/22/leagues/4.png,Gambia,https://futhead.cursecdn.com/static/img/22/nations/116.png,Right,2,3,15/01/1996,184cm,Low/High,Silver,68,36,32,56,61,67,75
10529,Suleiman Abdullahi,https://futhead.cursecdn.com/static/img/22/players/227638.png,ST,Union Berlin,https://futhead.cursecdn.com/static/img/22/clubs/1831.png,Bundesliga,https://futhead.cursecdn.com/static/img/22/leagues/19.png,Nigeria,https://futhead.cursecdn.com/static/img/22/nations/133.png,Right,3,3,10/12/1996,185cm,Low/Low,Silver,67,79,66,53,67,20,76
10530,Sullay Kaikai,https://futhead.cursecdn.com/static/img/22/players/212493.png,LM,Wycombe,https://futhead.cursecdn.com/static/img/22/clubs/1933.png,EFL League One,https://futhead.cursecdn.com/static/img/22/leagues/60.png,Sierra Leone,https://futhead.cursecdn.com/static/img/22/nations/138.png,Right,3,3,26/08/1995,182cm,High/Low,Silver,67,80,64,62,70,28,50
10532,Sultan Al Ghannam,https://futhead.cursecdn.com/static/img/22/players/232477.png,RB,Al Nassr,https://futhead.cursecdn.com/static/img/22/clubs/112139.png,MBS Pro League,https://futhead.cursecdn.com/static/img/22/leagues/350.png,Saudi Arabia,https://futhead.cursecdn.com/static/img/22/nations/183.png,Right,3,4,6/5/1994,170cm,High/Medium,Silver,72,81,58,69,71,66,68
10534,Sultan Al Shamsi,https://futhead.cursecdn.com/static/img/22/players/263164.png,LM,Al Ain FC,https://futhead.cursecdn.com/static/img/22/clubs/111701.png,United Emirates League,https://futhead.cursecdn.com/static/img/22/leagues/2172.png,United Arab Emirates,https://futhead.cursecdn.com/static/img/22/nations/190.png,Right,2,3,22/06/1996,174cm,Medium/Medium,Bronze,64,74,64,58,63,29,56
10535,Sultan Farhan,https://futhead.cursecdn.com/static/img/22/players/241587.png,CDM,Al Raed,https://futhead.cursecdn.com/static/img/22/clubs/112392.png,MBS Pro League,https://futhead.cursecdn.com/static/img/22/leagues/350.png,Saudi Arabia,https://futhead.cursecdn.com/static/img/22/nations/183.png,Right,2,2,25/09/1996,170cm,Medium/Medium,Silver,65,66,42,52,57,62,80
10536,Sumayhan Al Nabit,https://futhead.cursecdn.com/static/img/22/players/240068.png,LM,Al Taawoun,https://futhead.cursecdn.com/static/img/22/clubs/112393.png,MBS Pro League,https://futhead.cursecdn.com/static/img/22/leagues/350.png,Saudi Arabia,https://futhead.cursecdn.com/static/img/22/nations/183.png,Right,3,3,27/03/1996,174cm,Medium/Low,Silver,65,79,56,60,66,25,49
